Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.1649,0.26783,-0.02557,0,0,0,2.263,0.01919,-1.5865E-18,1.2741E-05,0.023609,3.2969E-08,0.042498,0,0,0,0,0,0,package://New/meshes/base_link.STL,0.75294,0.75294,0.75294,1,0,0,0,0,0,0,package://New/meshes/base_link.STL,,Base_link-1,좌표계1,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
Front,0.014985,-1.6627E-05,5.0633E-07,0,0,0,0.23852,0.00029897,5.7566E-08,-1.7535E-09,0.00016728,-1.6076E-09,0.00016725,0,0,0,0,0,0,package://New/meshes/Front.STL,1,1,1,1,0,0,0,0,0,0,package://New/meshes/Front.STL,,Front Wheel-1,Origin_F,Axis_F,F,continuous,0.11142,0.25386,-0.0645,1.5708,0,1.5708,base_link,1,0,0,3.1,7,,,,,,,,,,
Right,0.0006688,-2.0514E-05,6.2467E-07,0,0,0,0.19333,0.00025298,4.6921E-08,-1.4293E-09,0.00013675,-1.608E-09,0.00013672,0,0,0,0,0,0,package://New/meshes/Right.STL,1,1,1,1,0,0,0,0,0,0,package://New/meshes/Right.STL,,Wheel_3dprintABS-2,Origin_R,Axis_R,R,continuous,-0.3406,0,-0.064801,-0.3918,0,-1.5708,base_link,1,0,0,3.1,7,,,,,,,,,,
Left,0.017669,-2.0514E-05,6.2467E-07,0,0,0,0.19333,0.00025298,4.6921E-08,-1.4293E-09,0.00013675,-1.608E-09,0.00013672,0,0,0,0,0,0,package://New/meshes/Left.STL,1,1,1,1,0,0,0,0,0,0,package://New/meshes/Left.STL,,Wheel_3dprintABS-1,Origin_L,Axis_L,L,continuous,-0.3406,0.5185,-0.064799,1.5708,0,1.5708,base_link,1,0,0,3.1,7,,,,,,,,,,
